GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P55061	TMBIM6	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:21068390		9606	ParkinsonsUK-UCL		C
UniProtKB	P55061	TMBIM6	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:9660918		9606	ParkinsonsUK-UCL		C
UniProtKB	P55061	TMBIM6	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55061	TMBIM6	located_in	GO:0005783	endoplasmic reticulum	ECO:0000304	TAS	PMID:10087504		9606	PINC		C
UniProtKB	P55061	TMBIM6	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P55064	AQP5	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTY4|ensembl:ENSMUSP00000127611	9606	Ensembl		C
UniProtKB	P55072	VCP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:24089527		9606	ParkinsonsUK-UCL		C
UniProtKB	P55072	VCP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55072	VCP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-8943083		9606	Reactome		C
UniProtKB	P55072	VCP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-8943080		9606	Reactome		C
UniProtKB	P55072	VCP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46462|ensembl:ENSRNOP00000040121	9606	Ensembl		C
UniProtKB	P55072	VCP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01853|ensembl:ENSMUSP00000030164	9606	Ensembl		C
UniProtKB	P55072	VCP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P55072	VCP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:15215856		9606	UniProt		C
UniProtKB	P55072	VCP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:17872946		9606	UniProt		C
UniProtKB	P55084	HADHB	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:21527675		9606	UniProt		C
UniProtKB	P55084	HADHB	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55084	HADHB	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P55145	MANF	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55145	MANF	located_in	GO:0016529	sarcoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0703	9606	UniProt		C
UniProtKB	P55145	MANF	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P0C5H9|ensembl:ENSRNOP00000019107	9606	Ensembl		C
UniProtKB	P55145	MANF	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0096	9606	UniProt		C
UniProtKB	P55145	MANF	located_in	GO:0033018	sarcoplasmic reticulum lumen	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0240	9606	UniProt		C
UniProtKB	P55145	MANF	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000314	IDA	PMID:29497057		9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:22236406		9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:26224785		9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:23475612		9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:16478722		9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55157	MTTP	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-8866329		9606	Reactome		C
UniProtKB	P55157	MTTP	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-174786		9606	Reactome		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08601|ensembl:ENSMUSP00000096179	9606	Ensembl		C
UniProtKB	P55157	MTTP	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4A1W8|ensembl:ENSRNOP00000014630	9606	Ensembl		C
UniProtKB	P55157	MTTP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P55268	LAMB2	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-8952289		9606	Reactome		C
UniProtKB	P55327	TPD52	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:10942595		9606	UniProt		C
UniProtKB	P55735	SEC13	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P55735	SEC13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-983425		9606	Reactome		C
UniProtKB	P55735	SEC13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-983424		9606	Reactome		C
UniProtKB	P55735	SEC13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-2213243		9606	Reactome		C
UniProtKB	P55735	SEC13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-2130731		9606	Reactome		C
UniProtKB	P55735	SEC13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P56202	CTSW	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56202	CTSW	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P56279	TCL1A	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56279	TCL1A	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P56279	TCL1A	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P56373	P2RX3	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49654|ensembl:ENSRNOP00000031629	9606	Ensembl		C
UniProtKB	P56539	CAV3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:22792322		9606	MGI		C
UniProtKB	P56557	TMEM50B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56557	TMEM50B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000054		9606	LIFEdb		C
UniProtKB	P56557	TMEM50B	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P56589	PEX3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:21768384		9606	UniProt		C
UniProtKB	P56589	PEX3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:19479899		9606	UniProt		C
UniProtKB	P56703	WNT3	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-3247837		9606	Reactome		C
UniProtKB	P56704	WNT3A	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-3247837		9606	Reactome		C
UniProtKB	P56705	WNT4	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-3247837		9606	Reactome		C
UniProtKB	P56706	WNT7B	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-3247837		9606	Reactome		C
UniProtKB	P56748	CLDN8	located_in	GO:0005783	endoplasmic reticulum	ECO:0007005	HDA	PMID:16780588		9606	UniProt		C
UniProtKB	P56817	BACE1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56817	BACE1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-5693071		9606	Reactome		C
UniProtKB	P56817	BACE1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-5693001		9606	Reactome		C
UniProtKB	P56817	BACE1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P56937	HSD17B7	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:12829805		9606	UniProt		C
UniProtKB	P56937	HSD17B7	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56937	HSD17B7	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-194689		9606	Reactome		C
UniProtKB	P56937	HSD17B7	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-194632		9606	Reactome		C
UniProtKB	P56937	HSD17B7	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P56962	STX17	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:23217709		9606	UniProt		C
UniProtKB	P56962	STX17	located_in	GO:0030868	smooth endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z158	9606	UniProt		C
UniProtKB	P56962	STX17	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P56962	STX17	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z158|ensembl:ENSRNOP00000007641	9606	Ensembl		C
UniProtKB	P56962	STX17	located_in	GO:0030868	smooth endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z158|ensembl:ENSRNOP00000007641	9606	Ensembl		C
UniProtKB	P56962	STX17	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P56962	STX17	located_in	GO:0030868	smooth endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0250	9606	UniProt		C
UniProtKB	P57054	PIGP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-162730		9606	Reactome		C
UniProtKB	P57057	SLC37A1	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:21949678		9606	UniProt		C
UniProtKB	P57057	SLC37A1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P57057	SLC37A1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-3257122		9606	Reactome		C
UniProtKB	P57057	SLC37A1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P57088	TMEM33	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:26268696		9606	UniProt		C
UniProtKB	P57088	TMEM33	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:25612671		9606	UniProt		C
UniProtKB	P57088	TMEM33	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P57088	TMEM33	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:25612671		9606	AgBase		C
UniProtKB	P57088	TMEM33	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P57103	SLC8A3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:S4R2P9	9606	UniProt		C
UniProtKB	P57103	SLC8A3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P57103	SLC8A3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:S4R2P9|ensembl:ENSMUSP00000138735	9606	Ensembl		C
UniProtKB	P57103	SLC8A3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:12393794		9606	MGI		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1T0|ensembl:ENSMUSP00000110196	9606	Ensembl		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005783	endoplasmic reticulum	ECO:0007005	HDA	PMID:16780588		9606	UniProt		C
UniProtKB	P57727	TMPRSS3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:17918732		9606	UniProt		C
UniProtKB	P57729	RAB38	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63483|ensembl:ENSRNOP00000022538	9606	Ensembl		C
UniProtKB	P58335	ANTXR2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P58335	ANTXR2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P58400	NRXN1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P0DI97	9606	BHF-UCL	part_of(CL:1001571),part_of(GO:0043025)	C
UniProtKB	P58512	LINC01547	located_in	GO:0005783	endoplasmic reticulum	ECO:0007005	HDA	PMID:16780588		9606	UniProt		C
UniProtKB	P60059	SEC61G	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P60059	SEC61G	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P60468	SEC61B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:18555783		9606	ParkinsonsUK-UCL		C
UniProtKB	P60468	SEC61B	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:27044890		9606	UniProt		C
UniProtKB	P60468	SEC61B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P60468	SEC61B	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P60468	SEC61B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P60468	SEC61B	located_in	GO:0044322	endoplasmic reticulum quality control compartment	ECO:0000314	IDA	PMID:17707796		9606	UniProt	exists_during(GO:0030968)	C
UniProtKB	P60520	GABARAPL2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P60520	GABARAPL2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P60604	UBE2G2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P60604	UBE2G2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60605|ensembl:ENSMUSP00000133515	9606	Ensembl		C
UniProtKB	P60604	UBE2G2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P60604	UBE2G2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:23223569		9606	UniProt		C
UniProtKB	P60763	RAC3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9714694		9606	Reactome		C
UniProtKB	P60763	RAC3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9714691		9606	Reactome		C
UniProtKB	P60893	GPR85	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:25780553		9606	UniProt		C
UniProtKB	P60893	GPR85	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P60893	GPR85	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P60903	S100A10	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P05943|ensembl:ENSRNOP00000037097	9606	Ensembl		C
UniProtKB	P60953	CDC42	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9692809		9606	Reactome		C
UniProtKB	P60953	CDC42	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9692800		9606	Reactome		C
UniProtKB	P60953	CDC42	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-8950637		9606	Reactome		C
UniProtKB	P60953	CDC42	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5672083		9606	Reactome		C
UniProtKB	P60953	CDC42	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5625959		9606	Reactome		C
UniProtKB	P61009	SPCS3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61009	SPCS3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-422051		9606	Reactome		C
UniProtKB	P61009	SPCS3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000054		9606	LIFEdb		C
UniProtKB	P61009	SPCS3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P61011	SRP54	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61011	SRP54	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P61019	RAB2A	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61019	RAB2A	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P61026	RAB10	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:23263280		9606	UniProt		C
UniProtKB	P61026	RAB10	located_in	GO:0071782	endoplasmic reticulum tubular network	ECO:0000314	IDA	PMID:23263280		9606	UniProt		C
UniProtKB	P61026	RAB10	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61026	RAB10	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P61106	RAB14	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P61107	9606	UniProt		C
UniProtKB	P61165	TMEM258	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:26472760		9606	UniProt		C
UniProtKB	P61165	TMEM258	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61165	TMEM258	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	P61247	RPS3A	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P61353	RPL27	located_in	GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A1XQU5	9606	UniProt		C
UniProtKB	P61353	RPL27	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61353	RPL27	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0235	9606	UniProt		C
UniProtKB	P61586	RHOA	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9013006		9606	Reactome		C
UniProtKB	P61586	RHOA	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9013004		9606	Reactome		C
UniProtKB	P61586	RHOA	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5672083		9606	Reactome		C
UniProtKB	P61586	RHOA	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5625959		9606	Reactome		C
UniProtKB	P61619	SEC61A1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:27392076		9606	UniProt		C
UniProtKB	P61619	SEC61A1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61619	SEC61A1	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61621|ensembl:ENSRNOP00000018455	9606	Ensembl		C
UniProtKB	P61619	SEC61A1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	P61619	SEC61A1	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P38377	9606	UniProt		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983426		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983425		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983424		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983161		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983146		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983142		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-983138		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-9637635		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-8951499		9606	Reactome		C
UniProtKB	P61769	B2M	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-1031716		9606	Reactome		C
UniProtKB	P61803	DAD1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	P61803	DAD1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9694793		9606	Reactome		C
UniProtKB	P61803	DAD1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-446209		9606	Reactome		C
